,image_name,text_default,text_psm7
13118,00937.jpg,ล่า,ล่า
13119,00937.jpg,สัตว์,สัตว์
13120,00937.jpg,_,_
13121,00937.jpg,_,เป็น
13122,00937.jpg,พื่1เพื่อน,เพื่อน
13123,00937.jpg,_,ที่
13124,00937.jpg,สนิทสนม,สนิทสนม
13125,00937.jpg,กัน,กัน
13126,00937.jpg,เลื้อกูล,เลื้อกูล
13127,00937.jpg,กัน,กัน
13128,00937.jpg,จน,จน
13129,00937.jpg,ตราบ,ตราบ
13130,00937.jpg,_,สิ้น
13131,00937.jpg,ใน,ใน
13132,00938.jpg,_,_
13133,00938.jpg,พพระพุทธเจ้า,พระพุทธเจ้า
13134,00938.jpg,ประทับ,ประทับ
13135,00938.jpg,อยู่,อยู่
13136,00938.jpg,_,วัด
13137,00938.jpg,เชตวัน,เชตวัน
13138,00938.jpg,_,_
13139,00938.jpg,_,เมือง
13140,00938.jpg,สาวัตถี,สาวัตถี
13141,00938.jpg,ทรง,ทรง
13142,00938.jpg,ปรารภ,ปรารภ
13143,00938.jpg,_,ภิกษุ
13144,00938.jpg,๑,นู้
13145,00938.jpg,_,_
13146,00939.jpg,กะสัน,กะสัน
13147,00939.jpg,จะ,จะ
13148,00939.jpg,สึก,สึก
13149,00939.jpg,รูป,รูป
13150,00939.jpg,_,หนึ่ง
13151,00939.jpg,ตรัส,ตรัส
13152,00939.jpg,_,ให้
13153,00939.jpg,ไอวาท,ไอวาท
13154,00939.jpg,วา,วา
13155,00939.jpg,_,_
13156,00939.jpg,_,จด
13157,00939.jpg,_,ภิกษุ
13158,00939.jpg,_,_
13159,00939.jpg,ธรรมคา,ธรรมคา
13160,00940.jpg,มาตุคาม,มาตุคาม
13161,00940.jpg,_,_
13162,00940.jpg,_,_
13163,00940.jpg,แม่บ้าน,แม่บ้าน
13164,00940.jpg,_,_
13165,00940.jpg,_,_
13166,00940.jpg,_,ใคร
13167,00940.jpg,_,_
13168,00940.jpg,_,ๆ
13169,00940.jpg,_,_
13170,00940.jpg,_,ก็
13171,00940.jpg,รักษา,รักษา
13172,00940.jpg,_,ไว้
13173,00940.jpg,_,ไม่
13174,00941.jpg,_,ได้
13175,00941.jpg,_,_
13176,00941.jpg,โบราณ,โบราณ
13177,00941.jpg,บัณฑิต,บัณฑิต
13178,00941.jpg,_,ใน
13179,00941.jpg,_,ครั้ง
13180,00941.jpg,ก่อน,ก่อน
13181,00941.jpg,_,_
13182,00941.jpg,_,ถึง
13183,00941.jpg,_,จะ
13184,00941.jpg,ยก,ยก
13185,00941.jpg,มาตุคาม,มาตุคาม
13186,00941.jpg,_,ขึ้น
13187,00941.jpg,ไป,ไป
13188,00942.jpg,_,ใร้
13189,00942.jpg,_,ใน
13190,00942.jpg,วิมาน,วิมาน
13191,00942.jpg,ฉัมพถี,ฉัมพถี
13192,00942.jpg,ใน,ใน
13193,00942.jpg,ท่ามกลาง,ท่ามกลาง
13194,00942.jpg,มหาสมุทร,มหาสมุทร
13195,00942.jpg,_,ก็
13196,00942.jpg,_,ไม่
13197,00942.jpg,อาจ,อาจ
13198,00942.jpg,รักษา,รักษา
13199,00942.jpg,สตรี,สตรี
13200,00942.jpg,ได้,ได้
13201,00942.jpg,_,_
13202,00943.jpg,_,_
13203,00943.jpg,แล้ว,แล้ว
13204,00943.jpg,_,ได้
13205,00943.jpg,นํา,นํา
13206,00943.jpg,_,อดีต
13207,00943.jpg,นิทาน,นิทาน
13208,00943.jpg,มา,มา
13209,00943.jpg,สาธก,สาธก
13210,00943.jpg,_,_
13211,00943.jpg,วา,วา
13212,00943.jpg,_,_
13213,00943.jpg,ะรกาลครั้งหนึ่งนานมาแล้ว,กาลครั้งหนึ่งนานมาแล้ว
13214,00943.jpg,_,_
13215,00943.jpg,_,_
13216,00944.jpg,พระโพธิสัตว์,พระโพธิสัตว์
13217,00944.jpg,_,เกิด
13218,00944.jpg,เป็น,เป็น
13219,00944.jpg,พระราชา,พระราชา
13220,00944.jpg,_,ผุ้
13221,00944.jpg,ครอง,ครอง
13222,00944.jpg,เมือง,เมือง
13223,00944.jpg,พาราณสี,พาราณสี
13224,00944.jpg,_,_
13225,00944.jpg,_,มี
13226,00944.jpg,มเหลื,มเหลื
13227,00944.jpg,พระนาม,พระนาม
13228,00944.jpg,_,ว่า
13229,00944.jpg,_,_
13230,00945.jpg,กากาติ,กากาติ
13231,00945.jpg,_,_
13232,00945.jpg,_,มี
13233,00945.jpg,พระรูปโฉม,พระรูปโฉม
13234,00945.jpg,งดงาม,งดงาม
13235,00945.jpg,ยั่ง,ยั่ง
13236,00945.jpg,_,_
13237,00945.jpg,ใคร,ใคร
13238,00945.jpg,เห็น,เห็น
13239,00945.jpg,ใคร,ใคร
13240,00945.jpg,_,ก็
13241,00945.jpg,ถุมหลง,ถุมหลง
13242,00945.jpg,ใน,ใน
13243,00945.jpg,ความ,ความ
13244,00946.jpg,งฆม,งฆม
13245,00946.jpg,_,_
13246,00946.jpg,_,ใน
13247,00946.jpg,วัน,วัน
13248,00946.jpg,_,หนึ่ง
13249,00946.jpg,_,มี
13250,00946.jpg,หญา,หญา
13251,00946.jpg,ครุฑ,ครุฑ
13252,00946.jpg,ตน,ตน
13253,00946.jpg,_,หนึ่ง
13254,00946.jpg,แปลง,แปลง
13255,00946.jpg,ร่าง,ร่าง
13256,00946.jpg,เป็น,เป็น
13257,00946.jpg,มนุษย์,มนุษย์
13258,00947.jpg,มา,มา
13259,00947.jpg,เล่น,เล่น
13260,00947.jpg,สกา,สกา
13261,00947.jpg,_,_
13262,00947.jpg,_,_
13263,00947.jpg,การ,การ
13264,00947.jpg,หนับ,หนับ
13265,00947.jpg,ชนิด,ชนิด
13266,00947.jpg,หนึ่ง,หนึ่ง
13267,00947.jpg,_,_
13268,00947.jpg,กับ,กับ
13269,00947.jpg,พระราชา,พระราชา
13270,00947.jpg,_,_
13271,00947.jpg,_,ใด้
13272,00948.jpg,พบ,พบ
13273,00948.jpg,เห็น,เห็น
13274,00948.jpg,พระนาง,พระนาง
13275,00948.jpg,กากาคิ,กากาคิ
13276,00948.jpg,นั้น,นั้น
13277,00948.jpg,แล้ว,แล้ว
13278,00948.jpg,_,เกิด
13279,00948.jpg,ความ,ความ
13280,00948.jpg,รักใคร่,รักใคร่
13281,00948.jpg,ใน,ใน
13282,00948.jpg,_,นาง
13283,00948.jpg,_,_
13284,00948.jpg,จึง,จึง
13285,00948.jpg,แอบ,แอบ
13286,00949.jpg,พา,พา
13287,00949.jpg,นาง,นาง
13288,00949.jpg,หนี,หนี
13289,00949.jpg,_,ไป
13290,00949.jpg,_,อยู่
13291,00949.jpg,_,ที่
13292,00949.jpg,วิมาน,วิมาน
13293,00949.jpg,ฉิมพลี,ฉิมพลี
13294,00949.jpg,_,อัน
13295,00949.jpg,เป็น,เป็น
13296,00949.jpg,_,ที่อยู
13297,00949.jpg,_,_
13298,00949.jpg,พระราชา,พระราชา
13299,00949.jpg,เมื่อ,เมื่อ
13300,00950.jpg,_,ไม
13301,00950.jpg,พบ,พบ
13302,00950.jpg,เห็น,เห็น
13303,00950.jpg,พระเหวี,พระเหวี
13304,00950.jpg,จึง,จึง
13305,00950.jpg,ตรัส,ตรัส
13306,00950.jpg,เรียก,เรียก
13307,00950.jpg,คนธรรห์,คนธรรห์
13308,00950.jpg,ชื่อ,ชื่อ
13309,00950.jpg,_,_
13310,00950.jpg,นฏกุเวร,นฏกุเวร
13311,00950.jpg,มา,มา
13312,00950.jpg,_,เข้าเต้า
13313,00950.jpg,_,_
13314,00951.jpg,พร้อม,พร้อม
13315,00951.jpg,มอบหมาย,มอบหมาย
13316,00951.jpg,_,ให้
13317,00951.jpg,_,นํา
13318,00951.jpg,พระเทวี,พระเทวี
13319,00951.jpg,กลับ,กลับ
13320,00951.jpg,มา,มา
13321,00951.jpg,ให้,ให้
13322,00951.jpg,_,ได้
13323,00951.jpg,_,_
13324,00951.jpg,ฝ่าย,ฝ่าย
13325,00951.jpg,คนธรรห์,คนธรรห์
13326,00951.jpg,หราบ,หราบ
13327,00951.jpg,ที่อยู่,ที่อยู่
13328,00952.jpg,ของ,ของ
13329,00952.jpg,ครุฑ,ครุฑ
13330,00952.jpg,แล้ว,แล้ว
13331,00952.jpg,_,_
13332,00952.jpg,จึง,จึง
13333,00952.jpg,_,ไป
13334,00952.jpg,นอน,นอน
13335,00952.jpg,_,แอบ
13336,00952.jpg,ชุ่ม,ชุ่ม
13337,00952.jpg,อยู่,อยู่
13338,00952.jpg,ใน,ใน
13339,00952.jpg,ดง,ดง
13340,00952.jpg,ตะไคร้,ตะไคร้
13341,00952.jpg,ข้าง,ข้าง
13342,00953.jpg,สระ,สระ
13343,00953.jpg,ลูก,ลูก
13344,00953.jpg,_,หนึ่ง
13345,00953.jpg,_,_
13346,00953.jpg,พอ,พอ
13347,00953.jpg,ครุฑ,ครุฑ
13348,00953.jpg,บิน,บิน
13349,00953.jpg,_,ไป
13350,00953.jpg,จาก,จาก
13351,00953.jpg,สระ,สระ
13352,00953.jpg,_,ก็
13353,00953.jpg,แอบ,แอบ
13354,00953.jpg,กระโดด,กระโดด
13355,00953.jpg,เกาะ,เกาะ
13356,00954.jpg,ระหว่าง,ระหว่าง
13357,00954.jpg,บีก,บีก
13358,00954.jpg,ครุฑ,ครุฑ
13359,00954.jpg,ไป,ไป
13360,00954.jpg,จนถึง,จนถึง
13361,00954.jpg,วิมาน,วิมาน
13362,00954.jpg,ฉิมหลี,ฉิมหลี
13363,00954.jpg,_,_
13364,00954.jpg,แอบ,แอบ
13365,00954.jpg,ได้เสีย,ได้เสีย
13366,00954.jpg,_,กับ
13367,00954.jpg,พระนาง,พระนาง
13368,00954.jpg,กากาติ,กากาติ
13369,00954.jpg,_,ที่
13370,00955.jpg,วิมาน,วิมาน
13371,00955.jpg,นั้บ,นั้บ
13372,00955.jpg,_,_
13373,00955.jpg,แล้ว,แล้ว
13374,00955.jpg,_,ก็
13375,00955.jpg,_,อาศัย
13376,00955.jpg,ครุฑ,ครุฑ
13377,00955.jpg,_,นั้น
13378,00955.jpg,แหละ,แหละ
13379,00955.jpg,กลับ,กลับ
13380,00955.jpg,มา,มา
13381,00955.jpg,เมือ,เมือ
13382,00955.jpg,พาราณสี,พาราณสี
13383,00955.jpg,_,อีก
13384,00956.jpg,_,_
13385,00956.jpg,ใน,ใน
13386,00956.jpg,_,วัน
13387,00956.jpg,หนึ่ง,หนึ่ง
13388,00956.jpg,ขณะที่,ขณะที่
13389,00956.jpg,หญา,หญา
13390,00956.jpg,กครุฑ,กครุฑ
13391,00956.jpg,เล่น,เล่น
13392,00956.jpg,สกา,สกา
13393,00956.jpg,กับ,กับ
13394,00956.jpg,พระราชา,พระราชา
13395,00956.jpg,อยู่,อยู่
13396,00956.jpg,_,_
13397,00956.jpg,คนธรรพ์,คนธรรพ์
13398,00957.jpg,_,ก็
13399,00957.jpg,ทําที,ทําที
13400,00957.jpg,เป็น,เป็น
13401,00957.jpg,ถือ,ถือ
13402,00957.jpg,พิณมา,พิณมา
13403,00957.jpg,_,ที่
13404,00957.jpg,สนาม,สนาม
13405,00957.jpg,สกา,สกา
13406,00957.jpg,_,_
13407,00957.jpg,ขับร่อง,จับร้อง
13408,00957.jpg,เป็น,เป็น
13409,00957.jpg,เพลง,เพลง
13410,00957.jpg,วา,วา
13411,00957.jpg,_,_
13412,00958.jpg,*ญิงรัก,*ญิงรัก
13413,00958.jpg,คบรัก,คบรัก
13414,00958.jpg,ของ,ของ
13415,00958.jpg,47ๆ,47ๆ
13416,00958.jpg,อยู่,อยู่
13417,00958.jpg,_,_
13418,00958.jpg,_,ณ
13419,00958.jpg,_,_
13420,00958.jpg,_,ษั
13421,00958.jpg,แห่ง,แหง
13422,00958.jpg,_,_
13423,00958.jpg,_,_
13424,00958.jpg,_,_
13425,00958.jpg,_,_
13426,00959.jpg,ของ,ของ
13427,00959.jpg,นาง,นาง
13428,00959.jpg,ยัง,ยัง
13429,00959.jpg,หอมฟุ้ง,หอมฟุ้ง
13430,00959.jpg,มา,มา
13431,00959.jpg,_,ที่
13432,00959.jpg,แห่ง,แห่ง
13433,00959.jpg,นั้น,นั้น
13434,00959.jpg,_,_
13435,00959.jpg,_,ใจ
13436,00959.jpg,ของ,ของ
13437,00959.jpg,เร,เร
13438,00959.jpg,5,ยินดี
13439,00959.jpg,ใน,ใน
13440,00960.jpg,_,นาง
13441,00960.jpg,ใด,ใด
13442,00960.jpg,_,_
13443,00960.jpg,นาง,นาง
13444,00960.jpg,นั้น,นั้น
13445,00960.jpg,ชื่อ,ชื่อ
13446,00960.jpg,กากาติ,กากาติ
13447,00960.jpg,_,_
13448,00960.jpg,_,_
13449,00960.jpg,ไกล,ไกล
13450,00960.jpg,จาก,จาก
13451,00960.jpg,_,ที่
13452,00960.jpg,_,นี้
13453,00960.jpg,_,จจจด
13454,00961.jpg,ครุฑ,ครุฑ
13455,00961.jpg,พอ,พอ
13456,00961.jpg,_,ได้
13457,00961.jpg,ฟัง,ฟัง
13458,00961.jpg,แล้ว,แล้ว
13459,00961.jpg,_,สะดุ้ง
13460,00961.jpg,_,จึง
13461,00961.jpg,ถณ,ถณ
13462,00961.jpg,_,เป็น
13463,00961.jpg,_,นัย
13464,00961.jpg,ว,ว
13465,00961.jpg,_,_
13466,00961.jpg,_,_
13467,00961.jpg,_,_
13468,00962.jpg,_,จอด8
13469,00962.jpg,ทาน,ทาน
13470,00962.jpg,ข้าม,ข้าม
13471,00962.jpg,ทะเล,ทะเล
13472,00962.jpg,มหาสมุทร,มหาสมุทร
13473,00962.jpg,ทั้ง,ทั้ง
13474,00962.jpg,_,_
13475,00962.jpg,_,7
13476,00962.jpg,_,@
13477,00962.jpg,แห่ง,แห่ง
13478,00962.jpg,_,ไป
13479,00962.jpg,_,ได้
13480,00962.jpg,อยางไร,อยางไร
13481,00962.jpg,_,_
13482,00963.jpg,ทท่าน,ทท่าน
13483,00963.jpg,ขึ้น,ขึ้น
13484,00963.jpg,วิมาน,วิมาน
13485,00963.jpg,_,ฉิมพลี
13486,00963.jpg,_,ได้
13487,00963.jpg,อย่างไร,อย่างไร
13488,00963.jpg,_,เล
13489,00963.jpg,_,_
13490,00963.jpg,นฏกุเวร,นฏกุเวร
13491,00963.jpg,_,จึง
13492,00963.jpg,ตอบ,ตอบ
13493,00963.jpg,ว่า,ว่า
13494,00963.jpg,_,_
13495,00963.jpg,_,_
13496,00964.jpg,เรา,เรา
13497,00964.jpg,ข้าม,ข้าม
13498,00964.jpg,_,ทะเล
13499,00964.jpg,มหาสมุทร,มหาสมุทร
13500,00964.jpg,_,ทั้ง
13501,00964.jpg,_,_
13502,00964.jpg,_,7
13503,00964.jpg,_,_
13504,00964.jpg,แห่ง,แห่ง
13505,00964.jpg,_,ได้
13506,00964.jpg,_,ก็
13507,00964.jpg,เพราะ,เพราะ
13508,00964.jpg,ท่าน,ท่าน
13509,00964.jpg,_,_
13510,00965.jpg,ขั้น,ขั้น
13511,00965.jpg,วิมาน,วิมาน
13512,00965.jpg,ฉิมพลี,ฉิมพลี
13513,00965.jpg,_,ได้
13514,00965.jpg,_,ก็
13515,00965.jpg,เพราะ,เพราะ
13516,00965.jpg,ท่าน,ท่าน
13517,00965.jpg,นั้น,นั้น
13518,00965.jpg,แหละ,แหละ
13519,00965.jpg,_,_
13520,00965.jpg,_,_
13521,00965.jpg,หญา,หญา
13522,00965.jpg,ครุฑ,ครุฑ
13523,00965.jpg,ทอ,ทอ
13524,00966.jpg,_,ได้
13525,00966.jpg,ทราบ,ทราบ
13526,00966.jpg,ความ,ความ
13527,00966.jpg,จริง,จริง
13528,00966.jpg,แล้ว,แล้ว
13529,00966.jpg,_,_
13530,00966.jpg,_,ก็
13531,00966.jpg,กล่าว,กล่าว
13532,00966.jpg,ติเดียน,ติเดียน
13533,00966.jpg,ตน,ตน
13534,00966.jpg,ด้วย,ด้วย
13535,00966.jpg,_,ความ
13536,00966.jpg,เสียใจ,เสียใจ
13537,00966.jpg,ว่า,ว่า
13538,00967.jpg,_,_
13539,00967.jpg,_,_
13540,00967.jpg,ข่าง,ข่าง
13541,00967.jpg,_,น่า
13542,00967.jpg,ติเตียน,ติเตียน
13543,00967.jpg,เสีย,เสีย
13544,00967.jpg,ซม,นี๋
13545,00967.jpg,กระไร,กระไร
13546,00967.jpg,_,_
13547,00967.jpg,เรา,เรา
13548,00967.jpg,_,มี
13549,00967.jpg,ร่างกาย,ร่างกาย
13550,00967.jpg,ใหญ่โต,ใหญ่โต
13551,00967.jpg,เสียเปลา,เสียเปลา
13552,00968.jpg,_,ไม
13553,00968.jpg,_,มี
13554,00968.jpg,ความ,ความ
13555,00968.jpg,_,คิด
13556,00968.jpg,_,๓
13557,00968.jpg,จึง,จึง
13558,00968.jpg,เป็น,เป็น
13559,00968.jpg,พาหนะ,พาหนะ
13560,00968.jpg,_,ห้
13561,00968.jpg,ขายยุ้,ขายจุ้
13562,00968.jpg,ของ,ของ
13563,00968.jpg,เมีย,เมีย
13564,00968.jpg,ทั้ง,ทั้ง
13565,00968.jpg,ไป,ไป
13566,00969.jpg,_,_
13567,00969.jpg,_,กลับ
13568,00969.jpg,_,_
13569,00969.jpg,_,นํา
13570,00969.jpg,เจ็บใจ,เจ็บใจ
13571,00969.jpg,จริง,จริง
13572,00969.jpg,_,_
13573,00969.jpg,_,ใ
13574,00969.jpg,_,จ
13575,00969.jpg,_,_
13576,00969.jpg,เน,เน
13577,00969.jpg,จง,จง
13578,00969.jpg,_,ถี
13579,00969.jpg,คืน,คืน
13580,00970.jpg,ร่าง,ร่าง
13581,00970.jpg,_,เป็น
13582,00970.jpg,_,พญาครุฑ
13583,00970.jpg,_,ไป
13584,00970.jpg,นํา,นํา
13585,00970.jpg,พระนาง,พระนาง
13586,00970.jpg,กากาติ,กากาติ
13587,00970.jpg,มา,มา
13588,00970.jpg,คืน,คืน
13589,00970.jpg,พระราชา,พระราชา
13590,00970.jpg,แล้ว,แล้ว
13591,00970.jpg,_,ไม่
13592,00970.jpg,หวบคืน,หวบคืน
13593,00970.jpg,_,กลับ
13594,00971.jpg,มา,มา
13595,00971.jpg,เล่น,เล่น
13596,00971.jpg,สกา,สกา
13597,00971.jpg,กับ,กับ
13598,00971.jpg,มนุษย์,มนุษย์
13599,00971.jpg,_,อีก
13600,00971.jpg,ใน,ใน
13601,00971.jpg,สมัย,สมัย
13602,00971.jpg,_,หนึ่ง
13603,00971.jpg,_,_
13604,00971.jpg,พระพุทธเจ้า,พระพุทธเจ้า
13605,00971.jpg,ประทับ,ประทับ
13606,00971.jpg,อยู่,อยู่
13607,00971.jpg,กูฏาคาร,กูฏาคาร
13608,00972.jpg,ศาลา,ศาลา
13609,00972.jpg,_,_
13610,00972.jpg,ปา,ปา
13611,00972.jpg,มหาวับ,มหาวับ
13612,00972.jpg,_,ซ่
13613,00972.jpg,เมือง,เมือง
13614,00972.jpg,เวสาลี,เวสาลี
13615,00972.jpg,_,_
13616,00972.jpg,ทรง,ทรง
13617,00972.jpg,ปรารถ,ปรารถ
13618,00972.jpg,ลูกขาย,ลูกขาย
13619,00972.jpg,ของ,ของ
13620,00972.jpg,ขาง,ขาง
13621,00972.jpg,_,ตัด
13622,00973.jpg,ผม,ผม
13623,00973.jpg,_,_
13624,00973.jpg,ขาว,ขาว
13625,00973.jpg,_,เมือง
13626,00973.jpg,เวสาถี,เวสาถี
